meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,genre
-0.5292721584638236,-0.9163807505266399,-0.522664577973713,-0.7350493120889362,0.06384577410070591,0.36199457554053294,-0.5613519124537711,-0.5459939598799647,-0.48282422642398093,-0.546016890531017,0.2667118981213008,-0.3836174391024255,-0.4922000490285371,-0.5784182624343993,-0.0734205276584865,-0.008925932380225987,-0.5241848422894927,-0.5160755211146021,-0.09916119362340611,-0.24808986602502636,-0.3081771714250422,-0.10023885120847731,0.36529767684215686,-0.2505523308555224,0.18080090700087217,-0.5410552830584425,-0.34235175428367026,-0.43122622974013414,-0.06972438750581067,-0.7005583995931799,0.046791976043832575,-0.8679558494461685,0.14012960950908926,-0.5396014610673651,-0.060376718603262804,-0.6111962285682778,blues
-0.7995635108333956,-0.7134912582237318,-0.6034371330082439,-0.36708921653337656,-0.16755955678308787,-0.041061476408513986,-0.3427408326616517,-0.3089659901778561,-0.4612080986111885,-0.009042578935960943,0.16802399233125054,-0.15776041575925004,0.15311863138495485,-0.5862767141877866,0.044984682775645046,-0.2381174281944447,0.17989998520039818,-0.18826264286239813,0.12222342516640461,0.08980725305363024,0.06902625233532644,-0.04669419983467238,0.28299542057174754,0.13864511215100173,0.44314226371684695,-0.06765956285366781,-0.15518130331944374,0.1476505705568365,0.03265737688431933,-0.6337653315659694,-0.1353851022815416,-0.7501686862591547,0.061922077993041114,-0.5358003836618894,-0.323829284027919,-0.5930841641597726,blues
-0.6233745757507863,-0.6932452416623928,-0.5414634986977408,-0.5967931526251822,0.1419059066477537,-0.05480102173902268,-0.39366378000988345,-0.7308126979884353,-0.42706106184270054,-0.48968359885270707,0.13599401865870986,-0.4511559373410642,-0.031742896943904586,-0.07872717390545847,0.677059163336576,0.10484041072483374,-0.03230346493546066,-0.18756644696234104,0.11282373926636885,-0.44755278889609906,0.3951383565271982,-0.04418213412251504,0.010133568783236468,-0.28191936455343325,-0.21485621404293265,-0.17414154256762093,-0.05574981109891408,-0.23989565504333088,-0.05714876403433958,-0.5252974901079598,0.0345685158561609,-0.5396053438708891,0.5688219610180874,-0.28963044463169885,0.07606238861925022,-0.8260712387710438,blues
-0.7764113288024761,-0.7460054760635083,-0.6386059872385869,-0.6582809044389366,-0.03102896266556554,-0.025982699964003375,-0.27083034642504256,-0.6148234241700041,-0.511121026766071,-0.37413033354092284,0.17843975109523513,-0.5729011291763674,0.2742628501025277,-0.2452027705287808,0.3682310700902761,-0.5564415088275965,0.13199502659475185,-0.7459832415316903,0.26184898255868005,-0.4220544564050145,0.1082943166131852,-0.5882397385899202,0.2423720338896999,-0.26055458682246835,-0.3817318871031955,-0.4492399255322397,0.1537622156383257,-0.06300639185047796,-0.10014097102760172,-0.6270710744492192,-0.019675655618454496,-0.7966145772814834,0.09089959271934636,-0.6391899190973841,0.33194453678644614,-0.38507117683393255,blues
-0.8765050992888379,-0.9339154262951099,-0.8103228823744607,-0.9004759076711464,0.07488458616703086,-0.37105268506120814,-0.49193690562084313,-0.7311783705919066,-0.7292406467485948,-0.6929791227421053,0.23740670976266331,-0.6558227604618465,0.2854042337159601,-0.08176965862921692,0.1788687452607871,-0.6738801705544604,0.5329237608270647,-0.6045536269237355,-0.0021369973309758594,-0.49930370914854405,0.5014032368317971,-0.32949318095358837,0.0038348087843229142,-0.024349010643747393,0.005420785178275711,-0.6711096678230912,-0.09317522594071909,-0.5886529889851394,0.2670028003577758,-0.8184427932134284,-0.0915578072612745,-0.8420769083320296,0.5201713438177258,-0.589793108554497,0.20934095431873762,-0.5052259097672541,blues
-0.6228102931779896,-0.5207692307418308,-0.5056513364295997,-0.56226234346596,0.03200288523846506,-0.11049662334487853,-0.2693180784735394,-0.6628709060672577,-0.3837916225110156,-0.6430199363111017,0.05042426360007757,-0.3190123842824979,0.029980697124454836,-0.1846668154440183,0.43702742750403734,-0.036296007948344755,0.16007987663461223,-0.2544704425430573,0.28557125853794285,-0.3398225965762589,0.2524602753648181,-0.4700640239739968,0.2927663531197321,-0.2120690161342773,-0.44607857272663365,-0.4744335706972025,0.21950782522661516,-0.2096035794616835,0.15186188044898652,-0.6215469050167864,0.18915611399984247,-0.8628227213551922,0.28803624344159967,-0.5647478041082347,0.2702296610766078,-0.5717389172947067,blues
-0.7225389396466595,-0.800721294168618,-0.6087693495826426,-0.7426346011931624,-0.05784504165472182,-0.10371552321684141,-0.3307516261622523,-0.5596450701300707,-0.4892817967166787,-0.46541259570279647,0.2233208669349187,-0.4774282288369366,0.062418144091410874,0.0640746115965487,0.22619402523900523,-0.29712223295983053,0.1793524378317238,-0.6662666589012668,0.2617954623776258,-0.17440309210564098,0.004014564920064301,-0.5402460439586813,0.2036676092699421,-0.004847895433983451,-0.22538986605160738,-0.3607219638501704,0.4355910229252833,-0.3228134590860041,0.29218865702958197,-0.6130417603480439,0.24426420461999115,-0.7119757963955058,0.15674993030437884,-0.4204835844046573,0.36458451476776743,-0.4871627316299777,blues
-0.7574746695212726,-0.8069137253399277,-0.7076511696548106,-0.5853146491642407,0.15804992710897592,-0.14712251774965313,-0.5371033532573117,-0.6077800208486226,-0.5772832344866479,-0.403779640729632,0.24379879780111557,-0.2555923227643956,0.1054392248561812,-0.17035560343614153,0.7013038932268044,-0.1723702226758672,0.4421879657445119,-0.30403152035007786,0.04542498153326968,-0.08312375816167727,0.3284299536955645,-0.014710689880510275,0.11431511134291733,-0.186079029856272,-0.08113079564287706,-0.17115741162322062,-0.07122320215747086,-0.06380233296029636,0.33285394647661615,-0.6598874239460361,-0.20476428286887197,-0.616611061782171,0.4323532196336459,-0.48761669341588154,0.1126548249456377,-0.5337706524783736,blues
-0.6179641016704424,-0.46797599371276544,-0.45929647628080794,-0.5227827121115962,0.15025627208423664,0.07830714856299825,-0.1314073768893651,-0.5503914107218814,-0.28701483010144946,-0.34160560373968774,-0.045466399423798376,-0.27795383636593995,0.21584201856995777,-0.17981431760135336,0.4743914718937833,-0.4089436418899498,0.20351879246239793,-0.7632155965098204,0.4417242333664946,-0.3910013200813153,0.11915952744229706,-0.7659241507037333,0.33225489934696717,-0.13196783103716903,-0.3388946847781915,-0.25169648953429946,0.4134354602211794,-0.37176087215208287,0.02631187327526824,-0.7590281374502463,0.07296381307996083,-0.8506248745439327,0.024062411847680598,-0.3807541137357231,0.2689242167660049,-0.44241210843877654,blues
-0.7970408358020695,-0.6558815484335528,-0.7914161539318406,-0.6113801710429702,0.06102373612278145,-0.2926921163544365,-0.5731881204423803,-0.7811641236018897,-0.7349793320566926,-0.49295195404433223,0.30130576733183534,-0.4632755088351863,0.21258104120053917,-0.10505475352638283,0.495487127578619,-0.40551523923114696,0.4780185644992609,-0.5369798521498345,0.13973457074410917,-0.7062542710624394,0.21271477540558908,-0.2176849563928036,-0.10821098898713305,0.39612803326880086,-0.20240802814956815,-0.39101888165523646,0.03225712911237977,-0.46388233654958544,0.0010241386538571151,-0.6002909536842553,-0.07084837809332524,-0.8003876407271999,0.2668153671832806,-0.49244595489385223,0.2567059440655163,-0.24123058327303215,blues
-0.7147219663588007,-0.8274098157805665,-0.5770820630494186,-0.764767105471895,-0.19544380896573,-0.010935871428969568,-0.254901148139276,-0.6219172077499424,-0.4245077806905013,-0.5034229011209654,0.1939366600161272,-0.6672697957574796,0.12344856809126774,-0.1971197794730577,0.26837416535730296,-0.7291684112136841,0.08890450424271043,-0.6554968741799422,0.18481248751006785,-0.5662397817522985,-0.11861155641916715,-0.290373760057248,0.24776947264920712,-0.4166173399421762,-0.41425809154128024,-0.6522318648761117,0.14550755458313047,-0.22079095041644825,0.034282172822696355,-0.6674794572019968,0.20968630605788596,-0.6190186329261915,0.11427750796880998,-0.4848227709119908,0.3644114549927256,-0.48498008740908805,blues
-0.749043624021841,-0.597599133125934,-0.7309190791968538,-0.5149970236539916,0.19663264233173017,-0.10405207506992409,-0.4971923333295811,-0.6835039766739817,-0.676861199422413,-0.3458204570315957,0.22274291891010978,-0.19621395840060019,0.24994173810500003,0.11345746119379174,0.45768950322646906,-0.4555005284562965,0.3215874837436512,-0.30504471673260314,0.3237164522578667,-0.34984416005788543,0.37982017255906164,-0.2661060363410719,0.08421133928080606,0.005442154366162022,-0.2968509588794246,-0.2858741108417333,0.26311504809763075,-0.1971887619808146,0.33698154104632905,-0.6629636293379814,0.004155689959273526,-0.7923681535689882,0.256097218390637,-0.5059514470397033,0.27072959116828055,-0.4951346740642454,blues
-0.956351083339557,-0.8900031602775417,-0.9174197019050963,-0.759814837198798,-0.11342721906495878,-0.286842364126493,-0.6023265362204964,-0.6877013185256589,-0.8710097235391451,-0.5302392094085105,0.4327748223306196,-0.45166899444100894,0.38967198484652155,0.023077108663820622,0.28987320477355705,-0.4963558015901216,0.4259436262132215,-0.5787716742421909,0.39996234537770226,-0.33992533536812974,0.4326166691406923,-0.6578314914541884,0.19643204160186303,-0.25458934256966326,-0.03797664364662928,-0.3747276861666007,0.3342001295917775,-0.5612366513160545,0.32935513577803954,-0.8354107370012573,0.008036798637822681,-0.802837135838176,0.27757617170110355,-0.7307781466827387,0.2833968700624188,-0.5989094065614512,blues
-0.8390632909291575,-0.9324642654251036,-0.8011935759930189,-0.8357551779808926,0.03404030254497936,-0.33417103464456344,-0.5753216915640169,-0.7348325669674891,-0.6607606546811187,-0.6145140090849566,0.4102934714356803,-0.6913376397139915,0.09405446432854431,-0.152628866809835,0.7015730865326316,-0.5028656023609661,0.21319330970829245,-0.8314072316945604,0.1780771541487347,-0.46306141141744717,0.30100054332706094,-0.6495853776808181,-0.08758345985605995,-0.23265770659526086,-0.03491872288980724,-0.4817134688415765,-0.49201774696669986,-0.3560724168034506,-0.05330599611349571,-0.6204442799145592,-0.4579033032298404,-0.7564058121466272,-0.4812564111654092,-0.39072347412418007,0.08661454340899727,-0.7589509321589608,blues
-0.6249678441916238,-0.7077528310931026,-0.6348975170052442,-0.6846218531643671,0.34674126508947456,-0.27050033071089485,-0.6296015659090634,-0.8278607558241098,-0.5330222296589633,-0.5808713554545882,0.31094774326398666,-0.6129773626454577,-0.34055928406834074,0.06451354882191995,0.6859372614736835,-0.5279375719979269,0.20409545108371555,-0.27094273882875264,0.05694043811620203,-0.07669742429811022,0.3155593031174342,-0.09128167253029673,0.10871552717347023,0.438026907926671,0.08279184801463252,-0.17084671491645542,-0.3449136144346993,-0.3404171433176546,0.5401957696750508,-0.702374083362421,-0.22566639961657134,-0.7253584631746768,0.17835408565943828,-0.5398397916710135,-0.07707020056927216,-0.44605622921755705,blues
-0.7330777465209489,-0.670162681595396,-0.7288962026156006,-0.6555252664486158,0.05869901725410687,-0.20182202563105278,-0.5957827716935552,-0.8061972879658948,-0.6277539182330302,-0.5326090971762609,0.310428132046223,-0.5865284321480373,-0.0736448837772184,0.5270711013666842,0.8915073794324501,-0.10618814402074905,0.4083182905455558,-0.5250410070952531,0.13056967062138464,-0.2291335270505408,0.22272452623899852,-0.34941723681039205,0.15362419646417982,-0.28861039797248766,0.20502551188847506,-0.728841498260828,-0.10276968350706117,0.2898307580265955,-0.007394217058695779,-0.5358704986002304,-0.13511437224073392,-0.7827323165627587,0.053343363891739215,-0.43295333511971756,0.25258880801902284,-0.5956922113838018,blues
-0.8401254698897159,-0.7425318480533505,-0.7369731128227195,-0.6519146098097213,-0.123859564075679,-0.3827368222502272,-0.43442700105505483,-0.5227622341358579,-0.5834681242679457,-0.36725000762264726,0.12840445711525228,-0.29231325519932505,0.18126527263805522,0.3301690260325756,0.6578366218366042,-0.5775769882743808,0.37929330574783565,-0.6846503734049938,0.31939778185156054,-0.36941181727605277,0.49249324154748475,-0.5540480520266413,0.30501570219025337,-0.22792802209721796,0.4380164988055365,-0.5000518966228017,-0.04858506028493226,-0.3319843611762463,0.23116828812961637,-0.7566154192957248,-0.4258860230685461,-0.8413323524040073,0.2751334318895039,-0.6623049208971854,0.1031243970610474,-0.7583317241828965,blues
-0.7398159443019907,-0.8736982905344558,-0.6712640067426676,-0.7126104425707593,0.31544163243471646,-0.41656090128886714,-0.5265260647592462,-0.7941728946183017,-0.5021969373020742,-0.6253020971527208,0.31888739696610524,-0.4669073483062137,-0.061237656089048104,-0.3758102869049369,0.8918228826530626,-0.2799303161911313,-0.0831624162500765,-0.4112778624633795,0.061332925551885964,-0.562324850548706,0.1270125585630914,-0.3644822821686968,0.021874349889607243,-0.4987895459963947,0.025229784067102967,-0.6231350035385056,-0.673925468177764,-0.1925963921642937,-0.12352921690547419,-0.5874945198484824,-0.12610756347951996,-0.820708131362387,0.30175508809982604,-0.5185944693609087,0.08419614712231901,-0.5601746224133712,blues
-0.5978822806973869,-0.7315575014302436,-0.6803071370569789,-0.788408311316672,0.33123806372303344,-0.19206470649211638,-0.7219263677158969,-0.8000154625483984,-0.6344221961936278,-0.7972949943020882,0.4002207445077435,-0.6615139682922943,-0.3619065519369079,-0.08226108673157162,0.14420814370345714,-0.5417827874881465,0.3845262014538477,-0.640429128911781,0.055701808773481576,-0.4584808764076561,0.2903104230973564,-0.02832283184913975,0.15098508903426744,-0.09334165861634314,-0.06670812778924323,-0.4497038395386477,-0.43848766270422906,0.01975623403365523,0.22477292007488708,-0.7091698814469759,-0.1984230402396948,-0.6835544037555639,0.21306663619661287,-0.5697764046021245,-0.2751260346106513,-0.571844302827122,blues
-0.6800683777705858,-0.2869691128736981,-0.39900768180196267,-0.09503984215004635,0.8535414642504882,0.46565964396320525,0.00696769763820293,-0.4380881233777064,-0.18630895941398473,0.2825995344952952,-0.07406648263420224,-0.209905761007686,0.3830518087226158,-0.47351886239714325,-0.08237343932752039,-0.4512825532473469,0.0838983369918606,-0.5269976188647568,0.3621726073009327,-0.22179564437770272,-0.6277746228582037,0.9822225161788078,0.33015131156043653,-0.2213788764418596,-0.4640494839718722,-0.25050364586411256,-0.1543672867128374,-0.04503565973609347,-0.8979237975236807,-0.4143434410877165,-0.46418302995186084,-0.6413135115736195,0.07401037120197429,-0.44513415378862686,0.04187612684401544,-0.16706929414151617,blues
-0.8900644775822151,-0.9377422699038919,-0.7404496286562654,-0.5014860332899335,0.9687352538042551,0.20231173101115463,-0.38747122996527716,-0.19874858729557732,-0.6089017792403368,0.1265393855759378,0.23095186330098416,-0.5440297123720509,0.2872695500150641,-0.7552778667970048,0.04023453128247445,-0.5268493707183157,-0.0075022587868609145,-0.4445370344341236,0.16788369139392761,-0.34058645276420285,-0.5910206857284626,0.5636914930227221,0.46333243579854283,0.3409964618990564,-0.463846741429194,1.0,-0.43042522319395193,-0.25025333822777585,-0.5600843596180483,-0.7811942341138399,-0.3871570999172614,-0.7622521779641204,-0.3618106421143015,-0.3574956316552329,-0.4621400372974777,-0.30115971394951546,blues
-0.7608271718655348,-0.6100457443766918,-0.4496481933561558,-0.3107941762742691,0.9419471876977652,0.31634885588883344,0.0018827383538195797,-0.4618596812351712,-0.18385483481138554,0.10576372774029008,-0.08438988667309699,-0.43995514065356756,0.35273987686452324,-0.6554429142516393,0.08679380193923114,-0.3397027970840981,0.014266879528588149,-0.30917831263688367,0.38989148012237795,-0.5142682198498884,-0.805644592376954,0.6099898849079586,0.33373430612565747,0.4202813766681057,-0.664614553252256,-0.24861651581401722,-0.5380555545124794,-0.0970776698100364,-1.0,-0.5918326983499309,-0.5952657487189171,-0.77387768776221,-0.20264393228148037,-0.5156042198317239,-0.12161582180253327,-0.3697495995159443,blues
-0.867493174670351,-0.6589975803045243,-0.6886432161576935,-0.3661041220457577,0.8423528064691808,0.3407432271335751,-0.29293237349424484,-0.3891164376255304,-0.6302080428356294,0.0022230102971843024,0.11434592846488933,-0.43183202656946984,0.38543310678668236,-0.4416348397130334,-0.20330348798119757,0.04972445587107033,-0.13730573390770695,0.10372385448806254,0.37461799970772536,-0.05307162966514878,0.02726242191326167,-0.14155800894477744,0.43861994997248127,0.3004225196596044,-0.28624925193797435,0.48586875042194166,-0.27427291161904743,0.004402915499668092,-0.328115084209274,-0.6165583973212875,-0.1500961401129815,-0.6801623056434993,-0.15752589655294807,-0.24260505645319252,-0.06366937867869149,-0.4642576918795662,blues
-0.8003933381463317,-0.611801860312903,-0.6193144854311814,-0.1745154514749654,0.9636996822948407,0.2366001709413832,-0.21443406200864668,-0.25402929543108366,-0.48996349799517835,0.3312172853072972,0.0471856436960032,-0.3330550049065848,0.6054153027913814,-0.5611755058806053,0.11062458618765159,-0.45144646522712295,-0.01026362927736444,-0.33275266793271385,0.41217760100596157,-0.4029340045481432,-0.2673103694191017,0.36392916151524957,0.3557738206325325,0.14349603863462468,-0.46209708253054405,-0.3644066104084873,-0.44087182179920614,0.0526126322151621,-0.7271153531023195,-0.4057386486948199,-0.5902753270470629,-0.6738053969932967,-0.5891647319379608,-0.36050006492208886,-0.3023370565628438,-0.521046246684475,blues
-0.8087579974607284,-0.8123241809002082,-0.5092960827683682,-0.3746632293885723,0.8101190944448367,0.3123561147637359,-0.07281591293284229,-0.43216022729035475,-0.3009835090263445,0.14526361874647908,-0.023609066941627566,-0.3533612301256468,0.3055903372247776,-0.44440692548670857,-0.051511029384944174,-0.2795769181153007,-0.013500011796097493,-0.2105479059043358,0.5103284424656692,-0.3681363308774126,-0.3230733828343354,0.5402567228502673,0.45253910891552174,-0.18683821252940658,-0.5684138212101625,-0.273277397544059,0.026251548794197055,0.4624449264914072,-0.48860247407498425,-0.5490020365621953,-0.5971472324285534,-0.7987418130899164,-0.47145775654372635,-0.26232165661236806,-0.2397465342417179,-0.4532721473705196,blues
-0.7631340917954974,-0.7825010462034203,-0.4448398955847014,-0.3142869401267566,0.9460757824146229,0.2547319867905202,-0.04024220707482895,-0.29693461328881654,-0.2403740680833658,0.30875092026806494,0.05758492837389073,-0.3510150633873542,0.3323493318412689,-0.5934191620056704,-0.1204817937292414,-0.5109990200360753,-0.22440476607817567,-0.4419074153606156,0.4381370205532915,-0.2068443237221269,-0.7841761331606771,0.015351767856053966,0.43985245548461704,-0.08291498641873263,-0.641205931986526,-0.2826531597202102,-0.30894714799344836,0.16629101150284575,-0.617395265151706,-0.5515535610303814,-0.23426438800137034,-0.6829457575924414,-0.5071507277725499,-0.2530206295618993,-0.35281759076023755,-0.5634092730894237,blues
-0.8656011683968565,-0.8153123392752465,-0.6816226701422089,-0.4148375578362087,0.9410334479248887,0.35586434647985077,-0.26868673031837176,-0.41454517773413646,-0.5961973463228413,-0.019638915295815185,0.06741104322510139,-0.3362418868927344,0.4011419103210456,-0.7308397814134469,0.04583803097148209,-0.335334602231964,0.06799977204870641,-0.5074872936850486,0.3870588111498683,-0.39893768986487654,-0.2785316696908611,0.36482848494431286,0.31902897473398717,-0.3010771224600346,-0.5533752455479931,-0.22821643014565685,-0.6344473490637557,-0.09536576808652453,-0.7658888238756307,-0.464268591699982,-0.5522032741474938,-0.6597237478841108,-0.3493023794954281,-0.28964282117499507,-0.25160666935218934,-0.22111608499163737,blues
-0.7783697212610056,-0.7268962564334005,-0.7063981825348248,-0.36734567867457746,0.5751650056054611,-0.004787526274024678,-0.4455379959536754,-0.3356906085611021,-0.6119012648657358,0.11933433315298259,-0.06717375353773447,-0.33544071142137877,0.36652633453628664,0.02147329957111843,-0.05122843057746851,-0.5005470710847272,0.21376142918674768,-0.15983191764981708,0.243401029710141,0.17195423000281385,0.16522011373113227,0.18877937857807447,0.29666580247888674,0.48146548652027277,0.13938768480923241,0.021843601364978094,-0.43565345972356256,-0.21173724384175507,-0.20876243162757707,-0.6120710312201558,-0.43011961547003474,-0.6726615339960793,0.02962775014030017,-0.40465781897158704,-0.3260375683113538,-0.06188365709113852,blues
